"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"3044","Team 0xBE4","1437","16.4","1517","1517","5.4","8.9","2.1","0.12","-0.1","","N/A","N/A","N/A","9-13-0","0.409"
"4325","RoboRangers","1438","16.4","1517","1517","6.4","7.9","2.1","0.26","-0.03","","N/A","N/A","N/A","14-14-0","0.500"
"4859","The CyBears","1439","16.4","1517","1517","5.7","9","1.7","0.27","0.16","","N/A","N/A","N/A","7-4-0","0.636"
"5112","The Gongoliers","1440","16.4","1517","1517","8","8.1","0.4","-0.14","0","","N/A","N/A","N/A","27-42-0","0.391"
"5115","Knight Riders","1441","16.4","1517","1517","5.6","8.7","2.1","0.05","0.1","","N/A","N/A","N/A","23-18-0","0.561"
"6514","Sutton Robotics League","1442","16.4","1517","1517","7.6","7.6","1.2","0.01","-0.13","","N/A","N/A","N/A","14-12-0","0.538"
"1277","The Robotomies","1443","16.4","1517","1517","4.7","9.1","2.6","0.1","0.19","","N/A","N/A","N/A","10-18-0","0.357"
"1626","Falcon Robotics","1444","16.4","1517","1517","6.1","9.2","1","0.16","-0.03","","N/A","N/A","N/A","11-15-0","0.423"
"280","TnT","1445","16.4","1517","1517","6.6","7.1","2.7","0.15","0.06","","N/A","N/A","N/A","20-27-0","0.426"
"8882","Infinity BR","1446","16.4","1517","1517","6.7","9.2","0.6","0.02","-0.04","","N/A","N/A","N/A","11-11-0","0.500"
"5835","Sage Hill Robotics","1447","16.4","1517","1517","8","6.9","1.4","0.18","-0.11","","N/A","N/A","N/A","10-11-0","0.476"
"4330","Rambunction","1448","16.4","1517","1517","5.8","9.3","1.3","0.13","0.06","","N/A","N/A","N/A","6-7-0","0.462"
"6874","Mediterra","1449","16.4","1517","1517","3.5","12.4","0.5","-0.03","0.04","","N/A","N/A","N/A","12-13-0","0.480"
"1138","Eagle Engineering","1450","16.3","1516","1516","5.1","10.5","0.7","0.1","-0.11","","N/A","N/A","N/A","9-14-0","0.391"
"6808","William Tennent Robotics","1451","16.3","1516","1516","6.8","7.1","2.5","0.09","0","","N/A","N/A","N/A","14-18-0","0.438"
"61","BVT Robotics","1452","16.3","1516","1516","6","7.6","2.8","0.22","0.04","","N/A","N/A","N/A","8-15-0","0.348"
"5276","Edgar Allan Ohms","1453","16.3","1516","1516","7.4","6.8","2.1","0.07","-0.09","","N/A","N/A","N/A","12-10-0","0.545"
"253","Boba Bots","1454","16.3","1516","1516","5.7","6.8","3.8","0.35","0.2","","N/A","N/A","N/A","9-15-0","0.375"
"599","The Robodox","1455","16.3","1516","1515","6.6","9.1","0.5","0.12","-0.15","","N/A","N/A","N/A","11-17-0","0.393"
"1073","The Force Team","1456","16.3","1516","1515","7.4","8.2","0.6","0.32","-0.16","","N/A","N/A","N/A","14-17-0","0.452"
"5901","Electric Eels","1457","16.3","1516","1515","6.7","7.5","2.1","0.1","-0.03","","N/A","N/A","N/A","19-23-0","0.452"
"9575","Silver Robotics","1458","16.3","1516","1515","7.1","7.2","2","-0.04","0.01","","N/A","N/A","N/A","11-16-0","0.407"
"8019","Patriot Engineering","1459","16.2","1515","1515","6.8","7.5","1.9","0.02","0.05","","N/A","N/A","N/A","24-28-0","0.462"
"1523","MARS (Mega Awesome Robotic ...","1460","16.2","1515","1515","3.9","10.8","1.6","0.18","-0.1","","N/A","N/A","N/A","14-10-0","0.583"
"4674","RoboJacks","1461","16.2","1515","1515","5.5","10.1","0.6","0.22","0.01","","N/A","N/A","N/A","10-9-0","0.526"
"6420","Fire Island Robotics","1462","16.2","1515","1515","5.4","9","1.8","0.22","-0.14","","N/A","N/A","N/A","8-16-0","0.333"
"6888","Foothills Robotics","1463","16.2","1515","1515","7.1","7.6","1.5","0.03","0.03","","N/A","N/A","N/A","13-15-0","0.464"
"9787","Fathom Robotics","1464","16.2","1515","1515","7.2","7.3","1.8","0.09","0.07","","N/A","N/A","N/A","8-11-0","0.421"
"8891","Wild Raccoons","1465","16.2","1515","1515","7.3","7.4","1.5","0.06","-0.06","","N/A","N/A","N/A","17-16-0","0.515"
"8528","AstroChimps","1466","16.2","1515","1515","8.7","6.9","0.7","0.07","-0.22","","N/A","N/A","N/A","23-24-0","0.489"
"2180","Zero Gravity","1467","16.2","1515","1514","4.9","8.9","2.4","0.24","0.14","","N/A","N/A","N/A","12-16-0","0.429"
"192","GRT","1468","16.2","1515","1514","4.1","8","4.2","-0.04","0.24","","N/A","N/A","N/A","16-26-0","0.381"
"4775","Aztech Robotics","1469","16.2","1515","1514","6.8","8.1","1.3","0.07","0.01","","N/A","N/A","N/A","19-18-0","0.514"
"2191","Flux Core","1470","16.2","1515","1514","5.5","9.4","1.3","0.15","0.07","","N/A","N/A","N/A","20-24-0","0.455"
"6170","Prepa Tecmilenio Vitronik","1471","16.2","1515","1514","6.2","8.1","1.9","0.14","0.09","","N/A","N/A","N/A","15-11-0","0.577"
"1280","Ragin' C-Biscuits","1472","16.2","1515","1514","5.1","9.8","1.3","0.22","0.08","","N/A","N/A","N/A","6-22-0","0.214"
"7225","Mechatronic Mustangs","1473","16.2","1515","1514","5.3","9.5","1.4","0.07","-0.04","","N/A","N/A","N/A","13-19-0","0.406"
"9599","Colorful Panda","1474","16.2","1515","1514","5.2","9.6","1.5","0.21","-0.04","","N/A","N/A","N/A","6-8-0","0.429"
"2036","The Black Knights","1475","16.1","1514","1514","4.7","10.3","1.2","0.07","0.08","","N/A","N/A","N/A","14-14-0","0.500"
"2712","Power Surge 4-H Robotics","1476","16.1","1514","1514","5.2","9.6","1.4","0.27","0.01","","N/A","N/A","N/A","10-15-0","0.400"
"6140","SMT Titans - The 'Tita'BOTS","1477","16.1","1514","1514","4.2","9.3","2.6","-0.12","0.27","","N/A","N/A","N/A","25-20-0","0.556"
"7196","Tech Tigers","1478","16.1","1514","1514","6.5","9","0.6","0.05","-0.15","","N/A","N/A","N/A","15-14-0","0.517"
"6964","BearBots","1479","16.1","1514","1514","5.4","8.7","2.1","0.18","-0.02","","N/A","N/A","N/A","6-14-0","0.300"
"8051","TinkRex","1480","16.1","1514","1514","5.4","8.9","1.8","0.14","0.04","","N/A","N/A","N/A","9-18-0","0.333"
"6834","Bionic Warriors","1481","16.1","1514","1513","5.2","9.3","1.5","0.3","0.05","","N/A","N/A","N/A","5-6-0","0.455"
"2053","Southern Tier Robotics","1482","16.1","1514","1513","6.3","7.7","2.1","0.2","-0.09","","N/A","N/A","N/A","7-13-0","0.350"
"5171","Deus Ex Machina","1483","16.1","1514","1513","8.6","6.1","1.5","0.1","-0.03","","N/A","N/A","N/A","11-14-0","0.440"
"968","RAWC (Robotics Alliance Of ...","1484","16.1","1514","1513","3.8","11.7","0.6","0.26","0.16","","N/A","N/A","N/A","8-15-0","0.348"
"7136","Titanium Titans","1485","16.1","1514","1513","6.7","7.3","2.1","0","0.25","","N/A","N/A","N/A","19-23-0","0.452"
"5937","MI Robotics","1486","16.1","1514","1513","4.8","8.6","2.7","0.04","0.18","","N/A","N/A","N/A","11-16-0","0.407"
"8701","GRAFFITI","1487","16.1","1514","1513","7.6","7.2","1.3","0","-0.11","","N/A","N/A","N/A","8-15-0","0.348"
"3838","Roc City Robotix","1488","16.1","1514","1513","6.2","8.2","1.6","0.1","0.07","","N/A","N/A","N/A","3-6-0","0.333"
"116","Epsilon Delta","1489","16","1514","1513","7.6","6.6","1.8","0.04","-0.05","","N/A","N/A","N/A","15-13-0","0.536"
"702","Bagel Bytes","1490","16","1514","1513","6.7","7.9","1.5","0.17","-0.04","","N/A","N/A","N/A","7-7-0","0.500"
"2169","KING TeC","1491","16","1514","1513","5.9","8.5","1.7","0.19","-0.05","","N/A","N/A","N/A","10-11-0","0.476"
"6465","Mystic Biscuit","1492","16","1514","1513","6.9","7.4","1.8","0.19","-0.02","","N/A","N/A","N/A","13-20-0","0.394"
"8775","Creekside","1493","16","1514","1513","7.1","8.1","0.8","-0.01","0.04","","N/A","N/A","N/A","15-9-0","0.625"
"6181","Cryptic Cyborgs","1494","16","1513","1512","5.2","6.3","4.5","0.04","0.12","","N/A","N/A","N/A","8-6-0","0.571"
"648","QC ELITE  Flaming Squirrels","1495","16","1513","1512","5.8","7.9","2.3","0.11","0.05","","N/A","N/A","N/A","10-9-0","0.526"
"5032","Falcons","1496","16","1513","1512","5.9","8.6","1.5","0.14","-0.03","","N/A","N/A","N/A","18-23-0","0.439"
"5145","WolfBotics","1497","16","1513","1512","7.1","7.3","1.6","0.01","-0.03","","N/A","N/A","N/A","13-10-0","0.565"
"8116","Hatchet Robotics","1498","16","1513","1512","4.6","9","2.4","0.15","0.12","","N/A","N/A","N/A","10-18-0","0.357"
"3492","Putnam Area Robotics Team (...","1499","16","1513","1512","7.9","7.2","0.9","0.03","-0.01","","N/A","N/A","N/A","8-12-0","0.400"
"9262","Humberside Huskies","1500","16","1513","1512","5.1","8.4","2.5","0.02","0.21","","N/A","N/A","N/A","22-21-0","0.512"
"6324","The Blue Devils","1501","15.9","1513","1511","5.5","9.3","1.2","-0.01","0.11","","N/A","N/A","N/A","15-15-0","0.500"
"9461","SESI SENAI MecaChronos","1502","15.9","1513","1511","5.8","7.9","2.3","0.02","-0.1","","N/A","N/A","N/A","4-4-0","0.500"
"6083","Overlooking","1503","15.9","1513","1511","6.1","10","-0.1","-0.02","0.04","","N/A","N/A","N/A","4-6-0","0.400"
"21","ComBBAT","1504","15.9","1513","1511","2.7","11.5","1.7","0.28","-0.03","","N/A","N/A","N/A","13-9-0","0.591"
"2421","RTR Team Robotics","1505","15.9","1513","1511","7.4","5.4","3.1","0","0.1","","N/A","N/A","N/A","20-23-0","0.465"
"3490","Viper Drive","1506","15.9","1513","1511","9","5.7","1.3","0.12","-0.04","","N/A","N/A","N/A","23-24-0","0.489"
"9280","PrepaTec - High Altitude Ro...","1507","15.9","1513","1511","4.8","10.2","0.9","0.07","0.13","","N/A","N/A","N/A","14-13-0","0.519"
"1164","Project NEO","1508","15.9","1512","1511","4.5","9.5","1.9","0.03","-0.04","","N/A","N/A","N/A","18-10-0","0.643"
"4131","Iron Patriots","1509","15.9","1512","1511","6","7.9","2","0","0.05","","N/A","N/A","N/A","30-37-0","0.448"
"1504","Desperate Penguins","1510","15.9","1512","1511","7.9","6.5","1.5","0.1","-0.17","","N/A","N/A","N/A","10-16-0","0.385"
"3257","Vortechs","1511","15.9","1512","1510","5.1","9.2","1.6","0.22","-0.09","","N/A","N/A","N/A","17-16-0","0.515"
"3100","Lightning Turtles","1512","15.8","1512","1510","9.2","5.2","1.5","0.04","-0.02","","N/A","N/A","N/A","11-8-0","0.579"
"5291","Emperius","1513","15.8","1512","1510","5.1","9.9","0.8","0.33","0.01","","N/A","N/A","N/A","12-18-0","0.400"
"1810","CATATRONICS","1514","15.8","1512","1510","9.8","5.1","0.9","0.1","0.01","","N/A","N/A","N/A","6-6-0","0.500"
"5746","Human Error","1515","15.8","1512","1510","6.2","7.7","1.9","0.15","0.15","","N/A","N/A","N/A","12-15-0","0.444"
"5985","Project Bucephalus","1516","15.8","1512","1510","6.5","6.9","2.4","-0.14","0.06","","N/A","N/A","N/A","20-17-0","0.541"
"8266","Owlbot - Peñoles","1517","15.8","1512","1510","5.6","8.1","2.1","0.02","0.04","","N/A","N/A","N/A","6-7-0","0.462"
"2359","RoboLobos","1518","15.8","1512","1509","6.6","7.9","1.3","0.19","-0.09","","N/A","N/A","N/A","7-12-0","0.368"
"7682","FUSION ROBOTICS","1519","15.8","1512","1509","6.3","9.4","0","0.18","-0.16","","N/A","N/A","N/A","7-5-0","0.583"
"1997","STAGROBOTICS","1520","15.8","1511","1509","8.2","6.7","0.9","0.13","-0.1","","N/A","N/A","N/A","11-20-0","0.355"
"4951","CDS Cyclones","1521","15.8","1511","1509","6.1","7.9","1.8","0.23","-0.01","","N/A","N/A","N/A","17-30-0","0.362"
"1977","The PowerSquids","1522","15.8","1511","1509","4.9","8.6","2.3","0.16","0.12","","N/A","N/A","N/A","5-5-0","0.500"
"9777","Knights of the Lab Table","1523","15.7","1511","1509","4.5","9","2.2","0.15","0.08","","N/A","N/A","N/A","11-13-0","0.458"
"2345","Kearnage","1524","15.7","1511","1509","7.4","8.3","0","0.16","-0.21","","N/A","N/A","N/A","11-13-0","0.458"
"8080","Sequoyah Robotics","1525","15.7","1511","1509","4.6","9.9","1.2","0.07","-0.03","","N/A","N/A","N/A","25-15-0","0.625"
"3009","High Scalers","1526","15.7","1511","1509","5.9","6.6","3.2","0.09","0.25","","N/A","N/A","N/A","17-12-0","0.586"
"8746","Knights","1527","15.7","1511","1508","6.1","7.8","1.7","-0.12","0.01","","N/A","N/A","N/A","13-17-0","0.433"
"5526","Type C - Peñoles","1528","15.7","1511","1508","5","10.9","-0.2","0.02","-0.04","","N/A","N/A","N/A","17-13-0","0.567"
"3959","Mech Tech","1529","15.7","1511","1508","5.3","9.8","0.6","0.16","0.01","","N/A","N/A","N/A","11-13-0","0.458"
"9673","Ithaca Volt Vespids","1530","15.7","1510","1508","5","7.9","2.7","0.08","-0.05","","N/A","N/A","N/A","11-15-0","0.423"
"7858","Warriors","1531","15.6","1510","1508","4.9","9.3","1.6","0.14","-0.11","","N/A","N/A","N/A","5-5-0","0.500"
"7403","Lightning Blue Lizards","1532","15.6","1510","1508","5.6","8.7","1.3","0.19","-0.13","","N/A","N/A","N/A","5-4-0","0.556"
"5002","Dragon Robotics","1533","15.6","1510","1508","6.8","6","2.9","-0.09","-0.05","","N/A","N/A","N/A","20-19-0","0.513"
"2186","Dogs of Steel","1534","15.6","1510","1507","3","11.8","0.8","0.03","0.01","","N/A","N/A","N/A","23-18-0","0.561"
"7784","Vassar Voltage","1535","15.6","1510","1507","3.4","10.1","2.1","0.05","0.24","","N/A","N/A","N/A","15-16-0","0.484"
"9101","Green Mountain Robotics","1536","15.6","1510","1507","3.2","10.4","2","0.01","-0.02","","N/A","N/A","N/A","16-24-0","0.400"
"3388","Flash in memory of Margarit...","1537","15.6","1510","1507","8.2","5.5","2","0.01","0.05","","N/A","N/A","N/A","13-14-0","0.481"
"5900","Career Blazer Robotics - Th...","1538","15.6","1510","1507","6.5","7.5","1.6","0.01","0.2","","N/A","N/A","N/A","19-21-0","0.475"
"66","Grizzly Robotics","1539","15.6","1510","1507","4.7","6.2","4.7","0.01","0.36","","N/A","N/A","N/A","12-17-0","0.414"
"5066","Singularity","1540","15.6","1510","1507","4.9","9.8","0.9","0.19","-0.12","","N/A","N/A","N/A","15-16-0","0.484"
"806","The Brooklyn Blacksmiths","1541","15.6","1510","1507","5","8.5","2.1","0.25","0.01","","N/A","N/A","N/A","16-18-0","0.471"
"4198","RoboCats 4198","1542","15.6","1510","1507","5.4","8.7","1.5","0.15","0","","N/A","N/A","N/A","11-9-0","0.550"
"5148","New Berlin Blitz","1543","15.6","1510","1507","7.1","6.5","1.9","0.06","-0.03","","N/A","N/A","N/A","9-10-0","0.474"
"1014","Bad Robots","1544","15.6","1510","1507","5.9","6.4","3.2","-0.2","0.23","","N/A","N/A","N/A","15-22-0","0.405"
"8422","Husky Howlers","1545","15.6","1510","1507","5.6","7.2","2.8","0.21","-0.01","","N/A","N/A","N/A","6-3-0","0.667"
"514","Entropy","1546","15.5","1509","1506","3.6","9.3","2.6","0.22","0.04","","N/A","N/A","N/A","6-4-0","0.600"
"2239","Technocrats","1547","15.5","1509","1506","4.5","7.7","3.3","0.09","-0.03","","N/A","N/A","N/A","10-12-0","0.455"
"4135","Iron Patriots","1548","15.5","1509","1506","3.9","8.2","3.5","-0.12","0.08","","N/A","N/A","N/A","18-22-0","0.450"
"5468","Chaos Theory","1549","15.5","1509","1506","5.4","7.7","2.4","-0.05","-0.09","","N/A","N/A","N/A","12-18-0","0.400"
"6419","ICE","1550","15.5","1509","1506","6.4","7.2","1.8","-0.02","-0.17","","N/A","N/A","N/A","8-11-0","0.421"
"7183","W.A.R.","1551","15.5","1509","1506","4.2","10.4","0.9","0.23","-0.13","","N/A","N/A","N/A","6-5-0","0.545"
"3843","ROBO RACERS","1552","15.4","1509","1505","8.7","5.8","1","-0.03","-0.11","","N/A","N/A","N/A","14-15-0","0.483"
"5036","The Robo Devils","1553","15.4","1509","1505","5.3","9.7","0.4","0.02","-0.13","","N/A","N/A","N/A","21-21-0","0.500"
"5086","Cadillac Connectors","1554","15.4","1509","1505","5.9","6.6","2.9","0.23","0.01","","N/A","N/A","N/A","16-13-0","0.552"
"5914","Robotic Warriors","1555","15.4","1508","1505","5.8","9","0.6","0.22","-0.15","","N/A","N/A","N/A","14-18-0","0.438"
"6829","Ignite Robotics","1556","15.4","1508","1505","7.3","6.1","2","0.04","-0.02","","N/A","N/A","N/A","23-18-0","0.561"
"7890","SeQuEnCe","1557","15.4","1508","1505","7.6","6.4","1.5","-0.07","-0.09","","N/A","N/A","N/A","21-22-0","0.488"
"5860","Full Metal Muskrats","1558","15.4","1508","1505","6.2","8.3","0.9","0.1","-0.19","","N/A","N/A","N/A","13-18-0","0.419"
"4904","Bot-Provoking","1559","15.4","1508","1504","4","9.9","1.5","0.07","-0.02","","N/A","N/A","N/A","6-13-0","0.316"
"6098","bIrobot","1560","15.4","1508","1504","7","7.5","0.9","0.15","0.04","","N/A","N/A","N/A","17-15-0","0.531"
"6989","KAISER","1561","15.4","1508","1504","7.3","6.7","1.4","-0.04","0.05","","N/A","N/A","N/A","12-21-0","0.364"
"9739","Firefly","1562","15.4","1508","1504","8.8","5.1","1.4","-0.01","0.03","","N/A","N/A","N/A","25-21-0","0.543"
"1965","Firebirds","1563","15.4","1508","1504","5.1","7","3.2","-0.01","0.21","","N/A","N/A","N/A","8-16-0","0.333"
"2478","Westwood Robotics","1564","15.4","1508","1504","5.1","9.2","1","0.28","0.05","","N/A","N/A","N/A","10-16-0","0.385"
"3695","Foximus Prime","1565","15.4","1508","1504","5.2","8.4","1.8","0.02","-0.06","","N/A","N/A","N/A","5-6-0","0.455"
"7538","Metal Mountain","1566","15.4","1508","1504","6.3","7.7","1.4","0.11","-0.08","","N/A","N/A","N/A","19-24-0","0.442"
"8516","Wired Up","1567","15.4","1508","1504","7.1","7.1","1.1","0.06","-0.08","","N/A","N/A","N/A","6-13-0","0.316"
"7425","Green Valley Robotics","1568","15.3","1508","1504","3.7","10.5","1.2","0.02","0.06","","N/A","N/A","N/A","3-9-0","0.250"
"4575","Gemini","1569","15.3","1508","1504","7.2","7","1.1","-0.04","-0.05","","N/A","N/A","N/A","25-22-0","0.532"
"7619","illumiBOTi","1570","15.3","1508","1504","5.3","8.7","1.3","0.15","-0.1","","N/A","N/A","N/A","8-11-0","0.421"
"1279","Cold Fusion","1571","15.3","1508","1504","6.4","7.8","1.2","-0.08","0.04","","N/A","N/A","N/A","24-34-0","0.414"
"2358","Bearbotics","1572","15.3","1508","1504","5.3","9.4","0.6","0.06","-0.09","","N/A","N/A","N/A","7-14-0","0.333"
"8736","The Mechanisms","1573","15.3","1508","1504","5.9","8.9","0.5","0.11","-0.04","","N/A","N/A","N/A","19-24-0","0.442"
"3313","Mechatronics","1574","15.3","1507","1504","5.7","7.8","1.8","0.14","-0.05","","N/A","N/A","N/A","7-10-0","0.412"
"9050","Tucanus","1575","15.3","1507","1504","7","7.8","0.6","-0.02","-0.11","","N/A","N/A","N/A","5-3-0","0.625"
"9226","GRemlins of Gabriel Richard...","1576","15.3","1507","1504","6.1","7.8","1.4","0.02","0.05","","N/A","N/A","N/A","10-18-0","0.357"
"4213","MetalCow Robotics","1577","15.3","1507","1504","6.9","7.3","1","0.02","0.03","","N/A","N/A","N/A","11-15-0","0.423"
"9116","The Canucks & Bolts","1578","15.3","1507","1503","6.2","7.4","1.7","0.05","0.04","","N/A","N/A","N/A","15-17-0","0.469"
"9648","Circuit Breakers","1579","15.3","1507","1503","3.7","11.1","0.5","0.05","0.09","","N/A","N/A","N/A","10-14-0","0.417"
"4159","CardinalBotics","1580","15.3","1507","1503","3.2","10","2.1","0.05","0.07","","N/A","N/A","N/A","12-18-0","0.400"
"7645","NK MTC","1581","15.3","1507","1503","5.7","8","1.6","0.12","-0.05","","N/A","N/A","N/A","7-20-0","0.259"
"342","Burning Magnetos","1582","15.3","1507","1503","4.4","9.5","1.4","0.11","-0.13","","N/A","N/A","N/A","22-21-0","0.512"
"5417","Eagle Robotics","1583","15.3","1507","1503","5.6","8.8","0.9","-0.12","0.03","","N/A","N/A","N/A","16-23-0","0.410"
"6744","MEHLVILLE RC","1584","15.3","1507","1503","4.2","9.1","1.9","0.15","-0.07","","N/A","N/A","N/A","5-7-0","0.417"
"3891","Rodeo Robotics","1585","15.3","1507","1503","4.6","9.6","1.1","0.32","-0.03","","N/A","N/A","N/A","6-7-0","0.462"
"6099","Knight Riders","1586","15.3","1507","1503","7.1","6.9","1.3","0.05","-0.17","","N/A","N/A","N/A","12-17-0","0.414"
"6873","The Generals","1587","15.3","1507","1503","5.2","9.8","0.3","0.06","0.17","","N/A","N/A","N/A","8-7-0","0.533"
"9031","Wildbots","1588","15.3","1507","1503","6.3","6.1","2.9","0.17","0.12","","N/A","N/A","N/A","10-14-0","0.417"
"4215","TRIBOTS","1589","15.2","1507","1503","6.5","8.1","0.7","0.09","-0.09","","N/A","N/A","N/A","4-5-0","0.444"
"5547","The Talons","1590","15.2","1507","1503","5.2","8.9","1.2","0.08","-0.07","","N/A","N/A","N/A","15-15-0","0.500"
"9024","Callister","1591","15.2","1507","1503","6.2","7.9","1.1","0.02","-0.02","","N/A","N/A","N/A","10-13-0","0.435"
"9054","Johnson City Joules","1592","15.2","1507","1503","4.3","8.5","2.4","-0.02","0.14","","N/A","N/A","N/A","20-25-0","0.444"
"117","Steel Dragons Robotics","1593","15.2","1507","1503","4.9","8.2","2.1","0.08","0.18","","N/A","N/A","N/A","3-6-0","0.333"
"8573","Rogue-Rangers LEGACY","1594","15.2","1507","1503","9.6","3.4","2.2","0.05","0.08","","N/A","N/A","N/A","21-19-0","0.525"
"4653","Ironmen Robotics","1595","15.2","1507","1503","7.5","6","1.7","-0.02","0.04","","N/A","N/A","N/A","9-20-0","0.310"
"5141","GRIFFINITE","1596","15.2","1507","1503","6.1","7","2.1","0.17","0.02","","N/A","N/A","N/A","14-13-0","0.519"
"6532","TechnoPaths","1597","15.2","1507","1503","3.8","10.8","0.6","0.21","0.06","","N/A","N/A","N/A","11-15-0","0.423"
"2733","Pigmice","1598","15.2","1506","1502","6.2","7.2","1.8","0.07","0.07","","N/A","N/A","N/A","12-17-0","0.414"
"4277","Thingamajiggers","1599","15.2","1506","1502","7.9","5.4","1.9","0.12","0.08","","N/A","N/A","N/A","5-3-0","0.625"
"9403","Starstuff","1600","15.2","1506","1502","5.7","7.2","2.3","0.02","0.19","","N/A","N/A","N/A","22-33-0","0.400"
"6014","ARC","1601","15.1","1506","1502","8.7","5.3","1.2","0.02","0.11","","N/A","N/A","N/A","17-16-0","0.515"
"7094","Alpha Omega","1602","15.1","1506","1502","6.9","6.7","1.6","0.07","-0.09","","N/A","N/A","N/A","14-12-0","0.538"
"1559","Devil Tech","1603","15.1","1506","1502","4.9","8.3","1.9","0.11","-0.01","","N/A","N/A","N/A","14-14-0","0.500"
"3166","First Year Ravens","1604","15.1","1506","1502","4.6","8.6","2","0.07","0.1","","N/A","N/A","N/A","11-12-0","0.478"
"4153","Project Y","1605","15.1","1506","1501","5.3","8.6","1.2","0.07","0.15","","N/A","N/A","N/A","22-21-0","0.512"
"6936","Vault 6936","1606","15.1","1506","1501","7.4","4.7","3","0.06","0.08","","N/A","N/A","N/A","4-7-0","0.364"
"7086","IOROBOT","1607","15.1","1506","1501","6.4","7.5","1.2","-0.01","-0.01","","N/A","N/A","N/A","5-4-0","0.556"
"677","Murphy's Outlaws","1608","15.1","1506","1501","6.6","6.4","2.1","0.06","-0.02","","N/A","N/A","N/A","9-9-0","0.500"
"2839","Daedalus","1609","15.1","1506","1501","3.2","9.4","2.5","0.14","0.02","","N/A","N/A","N/A","11-12-0","0.478"
"9491","Crypto Creek","1610","15.1","1506","1501","5.3","7","2.8","0.01","0.12","","N/A","N/A","N/A","15-23-0","0.395"
"4398","Gladiators","1611","15.1","1506","1501","6.6","6.1","2.4","-0.03","-0.02","","N/A","N/A","N/A","10-15-0","0.400"
"2198","Paradigm Shift Robotics","1612","15.1","1506","1501","6.3","6.8","2","-0.09","-0.15","","N/A","N/A","N/A","19-21-0","0.475"
"6621","Artemis","1613","15.1","1506","1501","4.3","8.6","2.2","0.13","0.03","","N/A","N/A","N/A","8-10-0","0.444"
"533","The PSIcotics","1614","15.1","1505","1501","6.6","7.2","1.3","0.03","-0.05","","N/A","N/A","N/A","6-13-0","0.316"
"3035","Droid Rage","1615","15.1","1505","1501","7.9","6.4","0.8","0.09","-0.1","","N/A","N/A","N/A","18-24-0","0.429"
"4992","Sparbotics","1616","15.1","1505","1501","5.8","5.7","3.6","0.01","0.19","","N/A","N/A","N/A","16-26-0","0.381"
"8145","Tech Warriors","1617","15.1","1505","1501","6.1","8","1","0.14","-0.18","","N/A","N/A","N/A","11-17-0","0.393"
"9500","G28 Robotics","1618","15.1","1505","1501","3.1","10","2.1","0.15","-0.14","","N/A","N/A","N/A","23-24-0","0.489"
"7673","Formosan Sika","1619","15.1","1505","1501","6.7","6.9","1.4","0.17","0.05","","N/A","N/A","N/A","8-15-0","0.348"
"5800","Magic Island Robotics","1620","15","1505","1500","6.5","8.1","0.5","0.07","-0.03","","N/A","N/A","N/A","12-12-0","0.500"
"9492","LadyTalons","1621","15","1505","1500","3.8","9.5","1.8","0.14","-0.14","","N/A","N/A","N/A","18-24-0","0.429"
"5410","Eaglebotics","1622","15","1505","1500","7.1","5.9","2","0.02","-0.16","","N/A","N/A","N/A","17-18-0","0.486"
"3566","Gone Fishin'","1623","15","1505","1500","3.9","9.4","1.7","0.17","0.09","","N/A","N/A","N/A","13-14-0","0.481"
"3952","Troy Robotics","1624","15","1505","1500","7","6.2","1.9","0.14","-0.11","","N/A","N/A","N/A","3-6-0","0.333"
"2574","RoboHuskie","1625","15","1505","1500","5.6","7.4","2","0.22","0","","N/A","N/A","N/A","8-9-0","0.471"
"9750","ED Robotics","1626","15","1505","1500","2.6","11.4","1.1","0.3","-0.06","","N/A","N/A","N/A","4-5-0","0.444"
"6135","Arctos","1627","15","1505","1500","6.2","7.3","1.5","-0.01","0.02","","N/A","N/A","N/A","15-27-0","0.357"
"4590","GreenBlitz","1628","15","1504","1499","6.4","6.6","2","0.03","0.04","","N/A","N/A","N/A","20-24-0","0.455"
"7691","TSA All Stars","1629","15","1504","1499","3.2","9.1","2.6","0","0.02","","N/A","N/A","N/A","20-20-0","0.500"
"2022","Titan Robotics","1630","14.9","1504","1499","4.9","8.8","1.2","0.26","-0.16","","N/A","N/A","N/A","9-14-0","0.391"
"4821","CyberUs","1631","14.9","1504","1499","7","6.3","1.7","0.02","-0.01","","N/A","N/A","N/A","13-16-0","0.448"
"9545","Caracal Robotics","1632","14.9","1504","1499","7.3","7","0.6","-0.07","-0.02","","N/A","N/A","N/A","12-16-0","0.429"
"3712","RoboCats","1633","14.9","1504","1499","6.3","5.9","2.7","0.13","0","","N/A","N/A","N/A","29-18-0","0.617"
"6704","Mid Pacific Owl Robotics","1634","14.9","1504","1499","6.6","7.6","0.8","0.13","-0.06","","N/A","N/A","N/A","8-8-0","0.500"
"4175","Coded Summit","1635","14.9","1504","1499","5.3","7.5","2.1","0.01","-0.16","","N/A","N/A","N/A","6-9-0","0.400"
"5720","Jagobotics","1636","14.9","1504","1499","6.4","6.7","1.8","0.12","0","","N/A","N/A","N/A","4-5-0","0.444"
